Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for Canceling by Customer,Canceled Rides by Driver,Reason for Canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Ride Distance,Driver Ratings,Customer Rating,Booking Value
2025-02-12,14:33:00,CNR6027901868,Driver Canceled,CUST27220,Prime Plus,Hoodi,Benson Town,,,0,,1,,0,,,,,
2025-02-13,01:12:00,CNR2826027315,Success,CUST75007,Prime Plus,Fraser Town,Ulsoor,2.14897062054703,7.38446540698921,0,,0,,0,,4.56552938158713,3.7,4.3,1426
2025-02-28,23:53:00,CNR7043041702,Success,CUST59608,eBike,Hennur,Malleshwaram,7.25191915766791,9.71242441967886,0,,0,,0,,10.502206821616,3.9,4.1,147
2025-02-04,03:56:00,CNR2389403270,Success,CUST97358,Prime Sedan,Malleshwaram,Bellandur,2.08394752154619,11.4649676781062,0,,0,,0,,24.0852882565466,4.2,5,1564
2025-02-08,05:31:00,CNR8937212840,Driver Canceled,CUST34278,Mini,Kaggadasapura,Ramamurthy Nagar,,,0,,1,Customer related issue,0,,,,,
2025-02-23,19:11:00,CNR7778146389,Success,CUST71864,Mini,Varthur,KR Puram,12.6857571097278,13.4711622446472,0,,0,,0,,18.0415284365284,4.3,3.5,871
2025-02-25,20:36:00,CNR2380778447,Success,CUST91065,Mini,Varthur,Hoodi,14.6718154260762,3.81422181175491,0,,0,,0,,3.21001737028748,3.1,4.9,1529
2025-02-20,06:11:00,CNR7335858672,Driver Canceled,CUST24109,Mini,RT Nagar,Electronic City,,,0,,1,,0,,,,,
2025-02-20,05:16:00,CNR9322202497,Success,CUST29210,Prime Plus,Ulsoor,KR Puram,3.66764975279126,15.4240170117228,0,,0,,0,,13.7174837165097,3.5,3.9,208
2025-02-19,00:56:00,CNR8964865912,Driver Canceled,CUST49282,Auto,Sadashivanagar,Kaggadasapura,,,0,,1,Customer related issue,0,,,,,
2025-02-19,12:01:00,CNR4288555126,Success,CUST77185,Prime Sedan,Shantinagar,Nagavara,12.9155175463585,11.2569233505491,0,,0,,0,,25.3378914458616,4.3,3.8,794
2025-02-01,13:02:00,CNR1383698023,Success,CUST97740,Prime Plus,Ulsoor,BTM Layout,7.53033606882793,18.4401783968216,0,,0,,0,,4.75825706316994,4.7,4.1,664
2025-02-01,03:11:00,CNR9136631327,Success,CUST78165,Prime Plus,Malleshwaram,Kaggadasapura,11.2772719960478,5.26886734973162,0,,0,,0,,3.14517451507705,4.2,4,219
2025-02-28,07:35:00,CNR8226957324,Success,CUST88198,Prime Sedan,Electronic City,Yelahanka,13.5866320145992,9.48707634065345,0,,0,,0,,17.8964084692199,3.6,3,290
2025-02-10,21:39:00,CNR7215731413,Success,CUST45624,Mini,Bagmane Tech Park,Marathahalli,11.8762980396287,5.75149745778348,0,,0,,0,,3.18465419147719,3.4,3.5,259
2025-02-26,01:36:00,CNR3447631526,Driver Canceled,CUST17678,Auto,Richmond Town,Kalyan Nagar,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-20,03:08:00,CNR9781745289,Success,CUST64737,Prime SUV,HSR Layout,Hulimavu,9.17522730976873,5.08476421165258,0,,0,,0,,29.0250012662707,4,4.3,219
2025-02-15,07:56:00,CNR6667952687,Driver Canceled,CUST16960,Prime Plus,Jayanagar,Hennur,,,0,,1,Customer related issue,0,,,,,
2025-02-13,21:02:00,CNR5586842340,Success,CUST22023,Prime Plus,Sarjapur,Bannerghatta,12.5360350537778,11.7762401572583,0,,0,,0,,21.1897756677809,4.7,3.1,497
2025-02-27,04:03:00,CNR7175249367,Success,CUST79556,Prime SUV,Basaveshwaranagar,Yelahanka,11.4536072061232,5.9679743703644,0,,0,,0,,21.5178106914611,4.7,3.3,241
2025-02-15,07:03:00,CNR5141806221,Customer Canceled,CUST44182,Prime Sedan,Yelahanka,Varthur,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-21,17:24:00,CNR7516313485,Success,CUST47746,Bike,Vijayanagar,Ulsoor,2.02231788897463,6.38841053491979,0,,0,,0,,21.9143669157245,4.5,4.9,402
2025-02-09,10:11:00,CNR5055880061,Success,CUST63292,Prime SUV,Bellandur,Richmond Town,12.5870535207176,14.1157208381858,0,,0,,0,,13.9431664470488,4.6,3.9,451
2025-02-14,06:36:00,CNR3015356065,Success,CUST16491,Mini,Hoodi,Domlur,12.2543973001093,3.22883953161267,0,,0,,0,,15.0725199667691,4.3,3.9,435
2025-02-19,04:56:00,CNR4210458509,Success,CUST76513,Prime SUV,Sadashivanagar,Shantinagar,10.8793305530875,4.96419962467323,0,,0,,0,,27.0349902904872,3.3,3.9,780
2025-02-07,02:54:00,CNR1121061358,Customer Canceled,CUST59628,Mini,Richmond Town,Brookefield,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-23,18:44:00,CNR8431497595,Success,CUST94933,eBike,Shantinagar,Ulsoor,13.6618243973015,11.8930779240484,0,,0,,0,,16.5304673466444,3.3,3.7,170
2025-02-06,15:21:00,CNR9833275606,Incomplete,CUST11695,Prime Plus,Koramangala,Richmond Town,,,0,,0,,1,,,,,
2025-02-10,06:44:00,CNR6981659662,Success,CUST34073,Bike,Vidyaranyapura,Marathahalli,4.66334893424134,8.56708946691421,0,,0,,0,,9.44091349381589,3.9,3.5,143
2025-02-28,04:12:00,CNR7898503074,Success,CUST47888,eBike,Hulimavu,Kanakapura Road,4.87814333037185,17.0917675532408,0,,0,,0,,21.3127459207848,4.2,4.6,704
2025-02-24,00:25:00,CNR3441675864,Success,CUST65214,Prime Sedan,MG Road,Kalyan Nagar,10.3313116304781,13.261165144,0,,0,,0,,28.7592507280748,3.6,4.5,402
2025-02-04,21:52:00,CNR8832788511,Success,CUST81183,Mini,RT Nagar,Koramangala,14.9482176972415,6.84360782648099,0,,0,,0,,25.8804571883031,4.1,3.6,299
2025-02-25,17:17:00,CNR3766444278,Customer Canceled,CUST93718,Prime SUV,Bommanahalli,Fraser Town,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-25,09:10:00,CNR8530234753,Success,CUST13352,Auto,Jakkur,Basavanagudi,11.0212791937037,18.8838856635431,0,,0,,0,,27.4717854615859,3.8,4.8,594
2025-02-08,16:41:00,CNR4483755799,Success,CUST10222,Bike,KR Puram,MG Road,14.1547622651707,4.70162200195553,0,,0,,0,,27.4392719157468,3.9,4,1822
2025-02-07,06:18:00,CNR8499364955,Success,CUST42990,Prime Plus,Nagavara,Hoodi,8.74025885515192,3.85738990030586,0,,0,,0,,10.6189195682491,3.9,3.9,336
2025-02-19,09:46:00,CNR5537639528,Success,CUST14211,Bike,Mahadevapura,Whitefield,4.39579160146062,8.30740561398449,0,,0,,0,,8.59249471709035,3.2,4.8,446
2025-02-28,11:04:00,CNR2139643665,Success,CUST97640,Auto,Vidyaranyapura,Chikbanavara,6.28573030512325,6.64725238645155,0,,0,,0,,8.58179461077616,3.2,3.6,401
2025-02-25,20:36:00,CNR7915673247,Incomplete,CUST84322,eBike,Kammanahalli,Bommanahalli,,,0,,0,,1,Other Issue,,,,
2025-02-04,21:39:00,CNR6439384861,Success,CUST62737,Prime Sedan,Whitefield,Kammanahalli,13.0916958175207,18.0635944920683,0,,0,,0,,28.9202791783548,3.8,3.3,341
2025-02-22,06:50:00,CNR9906522454,Success,CUST12065,eBike,Shantinagar,Domlur,3.91307893674747,6.9235953521281,0,,0,,0,,19.6727831025347,4.7,3.6,285
2025-02-11,17:57:00,CNR3297570412,Incomplete,CUST32722,Prime Plus,Domlur,Basaveshwaranagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-28,03:51:00,CNR2590730936,Incomplete,CUST60588,eBike,Shantinagar,Hennur,,,0,,0,,1,,,,,
2025-02-01,20:54:00,CNR2657768195,Success,CUST68958,Mini,Electronic City,Arekere,13.8418576205139,5.5667152701196,0,,0,,0,,23.2322870978573,4.3,4.6,1873
2025-02-08,04:27:00,CNR8639583732,Driver Canceled,CUST51083,Prime SUV,RT Nagar,Girinagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-13,01:07:00,CNR5487251849,Success,CUST76550,eBike,RT Nagar,Kalyan Nagar,5.46892747639908,4.5705619422831,0,,0,,0,,14.3231998376543,4.6,4.8,1537
2025-02-12,04:05:00,CNR7190230742,Driver Canceled,CUST33506,Prime Sedan,Benson Town,Sarjapur,,,0,,1,Customer related issue,0,,,,,
2025-02-10,04:16:00,CNR1344229678,Success,CUST20966,Prime Plus,Kaggadasapura,Hoodi,7.01808423443625,7.71898947643301,0,,0,,0,,21.1527253832169,3.2,4.6,371
2025-02-17,07:40:00,CNR1369226808,Success,CUST59472,Auto,Arekere,Bellandur,6.09554304733638,3.36501749898288,0,,0,,0,,21.3922185049531,4.2,3.2,432
2025-02-19,19:50:00,CNR9835513610,Success,CUST33110,Prime Sedan,Sarjapur,Bannerghatta,12.3787284293228,4.45695069252429,0,,0,,0,,13.8776078963726,3.1,3.5,341
2025-02-01,19:22:00,CNR1380206940,Success,CUST10325,Prime Sedan,BTM Layout,Yelahanka,10.8341023263343,17.6590423040573,0,,0,,0,,22.3275002705301,3.9,4.7,256
2025-02-04,15:35:00,CNR8483138990,Customer Canceled,CUST17641,Mini,Bellandur,Hennur,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-07,11:28:00,CNR6462503267,Success,CUST68378,Bike,Bagmane Tech Park,Basaveshwaranagar,8.28614932582016,3.1848118421183,0,,0,,0,,8.99453670913841,3.7,3.2,136
2025-02-15,02:55:00,CNR9380006642,Success,CUST24729,Auto,Hebbal,Girinagar,3.30289493798623,9.44718841642354,0,,0,,0,,20.7698533875665,3,3.9,421
2025-02-04,14:16:00,CNR5654533247,Driver Canceled,CUST81984,Prime Plus,JP Nagar,Bagmane Tech Park,,,0,,1,More than permitted people in there,0,,,,,
2025-02-14,10:27:00,CNR8709845692,Success,CUST87799,Prime SUV,Banashankari,Varthur,5.9155705463955,3.82306482689072,0,,0,,0,,20.1346761711007,4,4.2,114
2025-02-12,22:24:00,CNR5978695624,Success,CUST19468,Mini,Jakkur,Bommanahalli,14.1540398942254,17.3606828222201,0,,0,,0,,17.2097432765055,4.3,4.2,191
2025-02-02,16:28:00,CNR4033260804,Driver Canceled,CUST61116,eBike,Sadashivanagar,Fraser Town,,,0,,1,Customer related issue,0,,,,,
2025-02-07,22:40:00,CNR7404132921,Driver Canceled,CUST12810,Prime Sedan,Hebbal,Hennur,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-28,18:44:00,CNR3526515424,Success,CUST13345,Mini,HSR Layout,Girinagar,3.22438389422506,19.9420021994936,0,,0,,0,,7.35012305706368,3.1,4.3,186
2025-02-17,05:19:00,CNR1066470296,Success,CUST82871,Mini,Ulsoor,MG Road,8.83373947105622,17.1014484824769,0,,0,,0,,5.19413728484232,3.6,4.6,336
2025-02-25,19:06:00,CNR8274114395,Incomplete,CUST96807,Prime SUV,Shantinagar,Vidyaranyapura,,,0,,0,,1,Other Issue,,,,
2025-02-13,02:18:00,CNR2669218031,Driver Canceled,CUST47146,eBike,Marathahalli,Ulsoor,,,0,,1,More than permitted people in there,0,,,,,
2025-02-11,11:23:00,CNR8357052896,Success,CUST63549,eBike,Jayanagar,Girinagar,9.78111229649208,2.76535281397374,0,,0,,0,,21.6331547727813,4.5,4,456
2025-02-03,13:22:00,CNR2406535650,Success,CUST60983,Bike,Whitefield,Hoodi,2.74444486615034,10.0686051757872,0,,0,,0,,15.7565745955778,4.3,3.4,1390
2025-02-11,22:01:00,CNR2983949362,Driver Canceled,CUST51188,Bike,Yelahanka,Richmond Town,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-09,05:08:00,CNR4166901471,Success,CUST29309,Auto,CV Raman Nagar,Benson Town,7.46220534090162,8.76964062939906,0,,0,,0,,7.44817616396074,4.8,4.6,490
2025-02-20,06:05:00,CNR4762767347,Success,CUST26970,Mini,Chikbanavara,Benson Town,3.89435081988505,12.4220502171432,0,,0,,0,,22.1578156185245,3.4,3.7,367
2025-02-08,15:52:00,CNR9442136560,Driver Canceled,CUST70001,Prime Sedan,Bommanahalli,Ulsoor,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-18,17:58:00,CNR3706555500,Success,CUST75214,Prime Sedan,Vijayanagar,Brookefield,11.9198708696165,3.68717931341293,0,,0,,0,,14.3788805633823,4.4,3.6,455
2025-02-27,23:15:00,CNR3121856420,Success,CUST84581,Prime SUV,Electronic City,Arekere,13.4543552619491,3.55267857769042,0,,0,,0,,7.16314637866985,3.9,3.9,329
2025-02-17,01:01:00,CNR7239375203,Customer Canceled,CUST81621,Bike,HSR Layout,Mahadevapura,,,1,AC is not working,0,,0,,,,,
2025-02-26,09:12:00,CNR7406804509,Success,CUST52733,Prime Sedan,Hoodi,JP Nagar,6.25858844577654,2.62887611769206,0,,0,,0,,10.6373056667399,3.4,4.3,252
2025-02-17,15:09:00,CNR3288755545,Success,CUST59431,Bike,Hennur,Mahadevapura,5.90708147184583,16.5096762321411,0,,0,,0,,20.5619140493958,4.6,3.6,186
2025-02-12,16:02:00,CNR4851116618,Success,CUST31019,Prime Sedan,Nagavara,Brookefield,3.79135494851815,18.9523911860317,0,,0,,0,,10.1657190316319,4.7,4.1,560
2025-02-06,00:01:00,CNR7937905991,Success,CUST48918,Prime Sedan,Ulsoor,Sadashivanagar,12.7466849247092,18.1671248455426,0,,0,,0,,8.71255983756113,4.9,3.5,484
2025-02-12,18:10:00,CNR9828438062,Success,CUST90520,Prime SUV,Whitefield,Domlur,14.0285857746085,12.1849652083009,0,,0,,0,,13.1039455703552,4.1,4.8,479
2025-02-05,12:15:00,CNR1905681135,Success,CUST98203,Prime SUV,Nagavara,Jayanagar,8.05816500637875,15.4029259707456,0,,0,,0,,16.2755170072897,3.5,4.7,218
2025-02-16,05:58:00,CNR9130141766,Driver Canceled,CUST65091,Prime Plus,BTM Layout,Mahadevapura,,,0,,1,Customer related issue,0,,,,,
2025-02-17,05:44:00,CNR9711978112,Customer Canceled,CUST18388,Bike,Hoodi,Kanakapura Road,,,1,AC is not working,0,,0,,,,,
2025-02-20,04:18:00,CNR6482887339,Success,CUST65289,Prime Plus,CV Raman Nagar,Bellandur,14.1014113271869,13.3193585134632,0,,0,,0,,27.9732070984936,3.9,4.5,340
2025-02-19,14:01:00,CNR9659110474,Success,CUST89248,Prime SUV,Shantinagar,Whitefield,7.37305648860179,4.94484208501564,0,,0,,0,,26.6552348118585,4.1,4.9,1394
2025-02-09,18:14:00,CNR6763679209,Incomplete,CUST89829,Mini,Bannerghatta,MG Road,,,0,,0,,1,Other Issue,,,,
2025-02-19,00:35:00,CNR6079700478,Success,CUST38299,eBike,CV Raman Nagar,Hulimavu,9.16062044377385,5.83288149267874,0,,0,,0,,13.856189193086,5,4.6,110
2025-02-26,22:54:00,CNR8742397600,Success,CUST64107,Prime Plus,Basaveshwaranagar,Malleshwaram,11.7949959007415,4.28973867398193,0,,0,,0,,21.4929719535027,4.9,3.3,408
2025-02-04,10:36:00,CNR4046340341,Customer Canceled,CUST84684,Auto,Nagavara,Banashankari,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-11,05:47:00,CNR4338920006,Success,CUST73563,eBike,Hulimavu,Whitefield,8.74193674067507,14.720973811669,0,,0,,0,,10.6325479651094,3.1,4.2,1196
2025-02-19,00:49:00,CNR5480966218,Driver Canceled,CUST28587,Prime SUV,Malleshwaram,Ramamurthy Nagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-08,08:17:00,CNR1874341729,Driver Canceled,CUST20093,Prime SUV,Hebbal,Rajajinagar,,,0,,1,Customer related issue,0,,,,,
2025-02-13,09:44:00,CNR1455711458,Success,CUST74832,Bike,Benson Town,Bommanahalli,8.80245930429969,6.91888186688976,0,,0,,0,,29.3328782821451,4,4,1332
2025-02-22,22:28:00,CNR6728696328,Success,CUST77504,Prime Plus,Marathahalli,Bagmane Tech Park,5.73424987051357,9.36048204411314,0,,0,,0,,23.0723468146703,4.3,4.4,326
2025-02-04,03:16:00,CNR7000711874,Success,CUST39882,Prime SUV,Fraser Town,Mahadevapura,11.2024204686356,15.3220802991544,0,,0,,0,,3.57164562018307,3.9,4.2,1200
2025-02-02,07:15:00,CNR5553118972,Driver Canceled,CUST95698,Prime Sedan,Kaggadasapura,HSR Layout,,,0,,1,,0,,,,,
2025-02-14,06:49:00,CNR7217586488,Driver Canceled,CUST48516,Bike,Varthur,Vidyaranyapura,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-13,16:18:00,CNR6137077941,Driver Canceled,CUST27982,Prime SUV,Whitefield,Domlur,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-10,18:54:00,CNR3783944534,Success,CUST33390,Mini,Kalyan Nagar,Chikbanavara,4.27466193573981,3.95793545582254,0,,0,,0,,28.4040241023026,3.9,4.7,112
2025-02-22,06:44:00,CNR3950150609,Success,CUST16962,eBike,Vijayanagar,Jakkur,7.46534618608655,3.21648352320096,0,,0,,0,,5.1270926379136,5,3.1,137
2025-02-22,03:56:00,CNR9992394850,Driver Canceled,CUST99623,Bike,Richmond Town,Bommanahalli,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-23,11:17:00,CNR9074437230,Driver Canceled,CUST60754,Prime SUV,Sadashivanagar,Kanakapura Road,,,0,,1,Customer related issue,0,,,,,
2025-02-12,20:48:00,CNR6670643332,Success,CUST95457,Bike,Whitefield,Hennur,5.3150585269509,18.3195170717935,0,,0,,0,,27.5532373224121,4.8,4.6,494
2025-02-11,05:16:00,CNR2861770676,Success,CUST83921,Prime Sedan,Hulimavu,Brookefield,11.3949457223723,13.4329620222684,0,,0,,0,,27.0443494156802,5,4.3,403
2025-02-09,12:54:00,CNR6031027618,Driver Canceled,CUST70649,Prime Sedan,Benson Town,Domlur,,,0,,1,,0,,,,,
2025-02-04,14:24:00,CNR9149298586,Incomplete,CUST61632,Auto,Bagmane Tech Park,Kalyan Nagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-15,05:33:00,CNR9342057923,Success,CUST24198,Prime Sedan,Bagmane Tech Park,Sadashivanagar,13.2957163303459,7.60516629904071,0,,0,,0,,27.9516483408378,3.9,3.8,205
2025-02-15,19:12:00,CNR5122614583,Success,CUST12280,Prime Plus,Ramamurthy Nagar,Hebbal,4.42867126671992,7.36840547511489,0,,0,,0,,17.5681648807069,4.3,4.4,330
2025-02-18,18:57:00,CNR7756253008,Driver Canceled,CUST88629,Mini,Hoodi,Vijayanagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-13,10:22:00,CNR2275649799,Success,CUST33639,Mini,Hebbal,Vidyaranyapura,2.23314047743493,16.5494405640186,0,,0,,0,,12.2749401768757,4.1,3.7,274
2025-02-20,03:14:00,CNR7931018964,Driver Canceled,CUST91930,Prime Plus,Indiranagar,Ulsoor,,,0,,1,Customer related issue,0,,,,,
2025-02-12,17:42:00,CNR4042253676,Driver Canceled,CUST40918,Prime SUV,Jayanagar,Kammanahalli,,,0,,1,More than permitted people in there,0,,,,,
2025-02-25,01:26:00,CNR9641827252,Incomplete,CUST11767,eBike,Banashankari,Benson Town,,,0,,0,,1,Customer Demand,,,,
2025-02-04,08:38:00,CNR7989629322,Success,CUST93736,eBike,Bommanahalli,Vijayanagar,2.79256104801431,6.70896627496898,0,,0,,0,,23.3102044625966,4.8,3.8,1422
2025-02-05,01:01:00,CNR9478874325,Incomplete,CUST65771,Bike,Domlur,Rajajinagar,,,0,,0,,1,Other Issue,,,,
2025-02-23,14:13:00,CNR3174605606,Incomplete,CUST38886,Bike,KR Puram,Electronic City,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-10,14:40:00,CNR2353641897,Driver Canceled,CUST46153,Prime Sedan,Kammanahalli,Hennur,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-20,05:08:00,CNR1568209848,Success,CUST16221,Prime SUV,HSR Layout,Kalyan Nagar,3.12462878481201,17.3958076741292,0,,0,,0,,3.93641741621647,3.3,3.6,114
2025-02-01,13:30:00,CNR4276174504,Success,CUST45974,Mini,Basavanagudi,Kanakapura Road,8.17595599621151,11.3694266715429,0,,0,,0,,2.98710927461872,4.2,3.2,320
2025-02-24,20:37:00,CNR6302750555,Success,CUST35412,Prime SUV,Hulimavu,Ulsoor,4.08921974568988,4.26010516262658,0,,0,,0,,17.5547404664173,4.6,4,460
2025-02-08,04:19:00,CNR8796437019,Success,CUST75944,eBike,Yelahanka,Girinagar,10.0255106354084,9.39633823664349,0,,0,,0,,8.8646172624689,3.6,4.1,313
2025-02-01,02:58:00,CNR2153516784,Customer Canceled,CUST16677,Prime Sedan,Vidyaranyapura,Basavanagudi,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-20,09:04:00,CNR6768431005,Incomplete,CUST76147,Mini,KR Puram,Yelahanka,,,0,,0,,1,Customer Demand,,,,
2025-02-07,13:10:00,CNR9716935207,Customer Canceled,CUST21337,Prime Plus,Nagavara,Kammanahalli,,,1,Change of plans,0,,0,,,,,
2025-02-21,10:46:00,CNR8780790561,Success,CUST68463,Prime Plus,Bommanahalli,Koramangala,12.1777275940436,12.3271927345499,0,,0,,0,,15.7439532976755,3.1,3.7,436
2025-02-25,09:43:00,CNR8483811059,Success,CUST23587,Prime Plus,Domlur,Ulsoor,10.7035368917474,2.12096010909566,0,,0,,0,,3.73104954593154,4.8,3.2,125
2025-02-17,00:51:00,CNR9989304615,Driver Canceled,CUST62096,Mini,Varthur,Hebbal,,,0,,1,Customer related issue,0,,,,,
2025-02-19,13:19:00,CNR8094398436,Success,CUST49559,eBike,Richmond Town,Sadashivanagar,4.06153272951756,12.2739103085475,0,,0,,0,,3.42122321398083,3.2,3,1320
2025-02-27,09:19:00,CNR9798622346,Incomplete,CUST12881,Auto,Kanakapura Road,Rajajinagar,,,0,,0,,1,Other Issue,,,,
2025-02-25,02:10:00,CNR7926587062,Driver Canceled,CUST69959,eBike,Shantinagar,HSR Layout,,,0,,1,Customer related issue,0,,,,,
2025-02-14,14:21:00,CNR6750259490,Driver Canceled,CUST96000,Mini,Girinagar,Chikbanavara,,,0,,1,Customer related issue,0,,,,,
2025-02-06,06:20:00,CNR9523850894,Driver Canceled,CUST31959,Mini,Sarjapur,MG Road,,,0,,1,,0,,,,,
2025-02-18,19:30:00,CNR8470045187,Success,CUST58853,Prime Sedan,Bellandur,Domlur,4.75771382446798,8.89164418183363,0,,0,,0,,29.6219597470062,3.4,4.6,148
2025-02-06,22:59:00,CNR7081620305,Success,CUST69173,Prime Plus,Basaveshwaranagar,Sadashivanagar,8.6569603817577,16.580004262053,0,,0,,0,,24.9337921578242,4.7,4.5,702
2025-02-05,15:22:00,CNR3564295933,Success,CUST26967,Prime SUV,KR Puram,Arekere,13.1658220412707,11.6691912153989,0,,0,,0,,14.6727823519015,3.8,3.4,418
2025-02-21,14:29:00,CNR4749197801,Success,CUST89471,Prime SUV,Bagmane Tech Park,Brookefield,11.758147963712,17.5247781582347,0,,0,,0,,11.2387887748356,4.5,4.2,456
2025-02-06,06:48:00,CNR1613436608,Success,CUST21545,eBike,Varthur,Basavanagudi,10.6030348427205,19.8666884847493,0,,0,,0,,15.3549278263418,4.5,3.8,131
2025-02-12,16:34:00,CNR9290041404,Success,CUST80728,Prime SUV,Sadashivanagar,Ulsoor,4.90936145008881,14.3809225904874,0,,0,,0,,23.7967776512805,3,4,343
2025-02-17,05:55:00,CNR2264587833,Success,CUST74713,eBike,Nagavara,Jakkur,4.52579880700555,5.64194414732868,0,,0,,0,,2.84138603814655,4.9,3.7,304
2025-02-23,05:05:00,CNR9464212579,Success,CUST83219,Auto,CV Raman Nagar,Brookefield,11.4134419553554,16.1126776189733,0,,0,,0,,16.6675487271449,4.2,3.7,117
2025-02-17,11:24:00,CNR4945582474,Customer Canceled,CUST41237,Bike,Ulsoor,Jayanagar,,,1,,0,,0,,,,,
2025-02-13,01:35:00,CNR5506203198,Driver Canceled,CUST47222,Prime Plus,Bannerghatta,Nagavara,,,0,,1,,0,,,,,
2025-02-18,21:05:00,CNR5055192608,Success,CUST39261,Prime Plus,Brookefield,Koramangala,8.9761146817238,9.05036402766441,0,,0,,0,,15.09396731532,4,3.7,398
2025-02-09,03:01:00,CNR3090963098,Customer Canceled,CUST81612,eBike,Benson Town,Vijayanagar,,,1,Wrong Address,0,,0,,,,,
2025-02-20,22:20:00,CNR2632536099,Success,CUST14014,Prime SUV,Whitefield,Malleshwaram,9.81135734994653,10.4206917390717,0,,0,,0,,18.4599802750517,4.3,4.9,1210
2025-02-24,18:51:00,CNR8484773121,Driver Canceled,CUST64343,Prime Sedan,Kaggadasapura,HSR Layout,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-05,10:43:00,CNR4781681272,Success,CUST32591,eBike,Bellandur,Ulsoor,4.84302563131443,13.5923990175808,0,,0,,0,,17.6403810380216,3.3,3.2,107
2025-02-25,13:10:00,CNR6806890047,Driver Canceled,CUST54688,Prime Plus,Domlur,Kammanahalli,,,0,,1,,0,,,,,
2025-02-27,12:07:00,CNR3487678142,Success,CUST24268,Bike,Ramamurthy Nagar,Mahadevapura,3.24949258851198,18.7381495101104,0,,0,,0,,27.304931747902,4,4.9,267
2025-02-19,22:47:00,CNR6888648866,Success,CUST90317,Prime SUV,Whitefield,Koramangala,7.10786653513521,8.22804997276404,0,,0,,0,,26.7979167940034,3.4,4.9,228
2025-02-27,01:10:00,CNR3985198466,Success,CUST74629,eBike,JP Nagar,Benson Town,10.4111297894936,11.9797969033712,0,,0,,0,,19.2951103568147,4.8,4.3,352
2025-02-17,22:29:00,CNR3017644122,Customer Canceled,CUST43391,Auto,Chikbanavara,MG Road,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-17,00:13:00,CNR4277510121,Driver Canceled,CUST27778,Mini,Shantinagar,Marathahalli,,,0,,1,Customer related issue,0,,,,,
2025-02-22,05:22:00,CNR6173480260,Driver Canceled,CUST94119,eBike,Electronic City,Kammanahalli,,,0,,1,Customer related issue,0,,,,,
2025-02-19,12:05:00,CNR2164968419,Success,CUST45568,eBike,Girinagar,Kanakapura Road,8.96269736112453,7.75009670910846,0,,0,,0,,8.72122730850419,4,4.6,1323
2025-02-05,17:08:00,CNR8097910769,Success,CUST41162,Prime Plus,Hennur,Kanakapura Road,5.416041674177,18.1176981188729,0,,0,,0,,13.2362810995678,4.4,3.7,104
2025-02-17,03:19:00,CNR7165645519,Success,CUST22757,Prime Sedan,Mahadevapura,Fraser Town,10.670433807556,2.9120405262436,0,,0,,0,,29.1348038699735,4.6,3.8,1033
2025-02-03,07:52:00,CNR5852534537,Success,CUST30284,eBike,Hennur,BTM Layout,6.76430319480306,4.11052640591045,0,,0,,0,,5.28142637739136,4,3.5,1506
